State Rank,NEET Rank,Percentile,NEET Score,Final Score,Gender,Category,Local,EWS,Minority
21638,910305,55.0704014,155,155,F,OC,OU,No,No
21639,910458,55.0704014,155,155,F,BCA,OU,No,No
21640,911868,55.0704014,155,155,M,SC,OU,No,No
21641,911951,55.0704014,155,155,M,ST,OU,No,No
21642,912268,55.0704014,155,155,M,ST,OU,No,No
21643,912440,55.0704014,155,155,M,BCA,AU,No,No
21644,912573,55.0704014,155,155,F,BCB,OU,No,No
21645,912761,55.0704014,155,155,F,SC,OU,No,No
21646,912883,55.0704014,155,155,F,OC,OU,No,MSM
21647,914643,55.0704014,155,155,F,BCD,OU,No,No
21648,915944,54.8330321,154,154,F,OC,OU,No,No
21649,916093,54.8330321,154,154,F,BCD,OU,No,No
21650,916605,54.8330321,154,154,F,BCA,OU,No,No
21651,916678,54.8330321,154,154,F,SC,OU,No,No
21652,916788,54.8330321,154,154,F,BCA,OU,No,No
21653,917110,54.8330321,154,154,F,ST,AU,No,No
21654,917144,54.8330321,154,154,F,BCA,OU,No,No
21655,917621,54.8330321,154,154,F,BCC,SVU,No,No
21656,917829,54.8330321,154,154,F,SC,OU,No,No
21657,918203,54.8330321,154,154,F,ST,OU,No,No
21658,918208,54.8330321,154,154,M,OC,OU,No,No
21659,918480,54.8330321,154,154,F,BCE,OU,No,MSM
21660,918724,54.8330321,154,154,F,ST,OU,No,No
21661,918809,54.8330321,154,154,M,ST,OU,No,No
21662,919107,54.8330321,154,154,F,SC,OU,No,No
21663,919117,54.8330321,154,154,F,BCE,OU,No,MSM
21664,919149,54.8330321,154,154,M,SC,OU,No,No
21665,920496,54.8330321,154,154,M,OC,OU,No,No
21666,921248,54.5953686,153,153,F,BCE,OU,No,MSM
21667,921337,54.5953686,153,153,F,SC,AU,No,No
21668,921542,54.5953686,153,153,F,BCA,OU,No,No
21669,921574,54.5953686,153,153,M,ST,OU,No,No
21670,921920,54.5953686,153,153,F,ST,OU,No,No
21671,922333,54.5953686,153,153,M,BCE,OU,No,MSM
21672,922420,54.5953686,153,153,F,SC,OU,No,No
21673,922615,54.5953686,153,153,M,OC,OU,No,MSM
21674,923140,54.5953686,153,153,F,BCD,OU,No,No
21675,923297,54.5953686,153,153,F,SC,AU,No,No
21676,923352,54.5953686,153,153,F,ST,OU,No,No
21677,923937,54.5953686,153,153,F,SC,OU,No,No
21678,924188,54.5953686,153,153,F,BCA,OU,No,No
21679,924705,54.5953686,153,153,F,BCB,OU,No,No
21680,949373,53.2876548,148,4.44,F,OC,OU,No,No
21681,925666,54.3610406,152,152,F,OC,AU,No,No
21682,925839,54.3610406,152,152,M,BCE,OU,No,MSM
21683,926208,54.3610406,152,152,F,SC,OU,No,No
21684,926794,54.3610406,152,152,F,OC,OU,No,No
21685,926856,54.3610406,152,152,F,OC,OU,No,No
21686,926858,54.3610406,152,152,F,BCD,OU,No,No
21687,926977,54.3610406,152,152,M,BCE,OU,No,MSM
21688,926987,54.3610406,152,152,F,SC,OU,No,No
21689,927003,54.3610406,152,152,F,SC,OU,No,No
21690,927470,54.3610406,152,152,F,BCC,OU,No,No
21691,927593,54.3610406,152,152,F,SC,OU,No,No
21692,927820,54.3610406,152,152,F,SC,OU,No,No
21693,928343,54.3610406,152,152,F,OC,OU,No,MSM
21694,928792,54.3610406,152,152,F,BCA,OU,No,No
21695,929004,54.3610406,152,152,F,OC,OU,No,No
21696,929044,54.3610406,152,152,F,BCB,OU,No,No
21697,929817,54.3610406,152,152,F,BCB,AU,No,No
21698,929875,54.3610406,152,152,F,SC,OU,No,No
21699,930395,54.1094459,151,151,M,OC,SVU,No,No
21700,930564,54.1094459,151,151,F,SC,OU,No,No
21701,930689,54.1094459,151,151,M,BCD,OU,No,No
21702,930984,54.1094459,151,151,F,BCB,OU,No,No
21703,931041,54.1094459,151,151,F,SC,AU,No,No
21704,931279,54.1094459,151,151,F,SC,OU,No,No
21705,931567,54.1094459,151,151,F,ST,OU,No,No
21706,931779,54.1094459,151,151,F,BCE,OU,No,MSM
21707,931799,54.1094459,151,151,F,OC,OU,No,No
21708,931952,54.1094459,151,151,F,SC,OU,No,No
21709,932330,54.1094459,151,151,F,BCB,OU,No,No
21710,933051,54.1094459,151,151,F,BCE,OU,No,MSM
21711,934403,54.1094459,151,151,F,SC,OU,No,No
21712,935536,53.7862823,150,150,F,ST,AU,No,No
21713,935633,53.7862823,150,150,F,BCE,OU,No,MSM
21714,935836,53.7862823,150,150,M,BCD,OU,No,No
21715,935899,53.7862823,150,150,F,OC,OU,No,MSM
21716,936112,53.7862823,150,150,F,BCA,OU,No,No
21717,936141,53.7862823,150,150,F,SC,OU,No,No
21718,936674,53.7862823,150,150,M,BCA,OU,No,No
21719,938446,53.7862823,150,150,F,SC,OU,No,No
21720,938630,53.7862823,150,150,F,OC,OU,No,No
21721,939193,53.7862823,150,150,F,BCE,OU,No,MSM
21722,939326,53.7862823,150,150,F,SC,OU,No,No
21723,941112,53.7862823,150,150,M,BCB,OU,No,No
21724,941186,53.7862823,150,150,F,BCD,OU,No,No
21725,941249,53.7862823,150,150,F,SC,OU,No,No
21726,942220,53.5341480,149,149,F,BCB,OU,No,No
21727,942244,53.5341480,149,149,F,BCE,OU,No,MSM
21728,943536,53.5341480,149,149,F,BCA,OU,No,No
21729,943910,53.5341480,149,149,F,OC,OU,No,No
21730,944040,53.5341480,149,149,F,ST,OU,No,No
21731,944082,53.5341480,149,149,M,BCC,AU,No,No
21732,944511,53.5341480,149,149,M,BCD,OU,No,No
21733,944990,53.5341480,149,149,F,SC,OU,No,No
21734,946017,53.5341480,149,149,M,OC,OU,No,MSM
21735,946338,53.5341480,149,149,F,OC,OU,No,No
21736,947995,53.2876548,148,148,F,SC,OU,No,No
21737,948098,53.2876548,148,148,F,OC,OU,No,No
21738,948578,53.2876548,148,148,M,ST,OU,No,No
21739,948840,53.2876548,148,148,M,BCA,OU,No,No
21740,948960,53.2876548,148,148,M,BCD,OU,No,No
21741,949735,53.2876548,148,148,F,OC,AU,No,No
21742,949822,53.2876548,148,148,F,BCA,OU,No,No
21743,949836,53.2876548,148,148,M,OC,OU,No,No
21744,949855,53.2876548,148,148,M,SC,OU,No,No
21745,950004,53.2876548,148,148,F,SC,OU,No,No
21746,950235,53.2876548,148,148,F,BCD,OU,No,No
21747,950273,53.2876548,148,148,M,ST,OU,No,No
21748,950491,53.2876548,148,148,F,BCB,SVU,No,No
21749,950862,53.2876548,148,148,F,BCA,OU,No,No
21750,951253,53.2876548,148,148,F,BCD,OU,No,No
21751,951454,53.2876548,148,148,F,SC,OU,No,No
21752,951853,53.2876548,148,148,F,SC,AU,No,No
21753,952340,53.0400334,147,147,M,BCD,OU,No,No
21754,952698,53.0400334,147,147,F,BCB,OU,No,No
21755,952800,53.0400334,147,147,F,OC,OU,No,No
21756,953127,53.0400334,147,147,F,OC,AU,No,No
21757,953132,53.0400334,147,147,F,SC,OU,No,No
21758,953633,53.0400334,147,147,F,ST,OU,No,No
21759,953765,53.0400334,147,147,M,SC,OU,No,No
21760,954346,53.0400334,147,147,F,BCB,OU,No,No
21761,954494,53.0400334,147,147,M,OC,OU,No,No
21762,954870,53.0400334,147,147,F,SC,OU,No,No
21763,954929,53.0400334,147,147,M,OC,OU,No,No
21764,954942,53.0400334,147,147,F,SC,OU,No,No
21765,956329,53.0400334,147,147,M,BCE,OU,No,MSM
21766,957154,53.0400334,147,147,F,BCB,OU,No,MSM
21767,957435,52.7826995,146,146,F,SC,OU,No,No
21768,957851,52.7826995,146,146,F,OC,OU,No,No
21769,958463,52.7826995,146,146,F,SC,OU,No,No
21770,958574,52.7826995,146,146,F,OC,OU,No,MSM
21771,959118,52.7826995,146,146,F,BCE,OU,No,MSM
21772,960586,52.7826995,146,146,F,BCE,OU,No,MSM
21773,961188,52.7826995,146,146,M,OC,OU,No,No
21774,963321,52.4362846,145,145,M,BCB,OU,No,No
21775,963484,52.4362846,145,145,F,OC,OU,No,No
21776,963917,52.4362846,145,145,F,OC,OU,No,No
21777,963918,52.4362846,145,145,F,OC,OU,No,No
21778,963990,52.4362846,145,145,M,BCD,OU,No,No
21779,964279,52.4362846,145,145,F,OC,OU,No,No
21780,964319,52.4362846,145,145,F,BCB,OU,No,No
21781,964393,52.4362846,145,145,F,ST,OU,No,No
21782,964478,52.4362846,145,145,M,SC,OU,No,No
21783,965225,52.4362846,145,145,F,BCB,OU,No,MSM
21784,965441,52.4362846,145,145,F,BCA,OU,No,No
21785,966457,52.4362846,145,145,F,SC,OU,No,No
21786,966938,52.4362846,145,145,F,SC,SVU,No,No
21787,967116,52.4362846,145,145,F,OC,OU,No,No
21788,967569,52.4362846,145,145,M,SC,SVU,No,No
21789,968209,52.4362846,145,145,F,BCC,OU,No,No
21790,968418,52.4362846,145,145,F,BCE,OU,No,MSM
21791,969472,52.4362846,145,145,M,BCE,OU,No,MSM
21792,969786,52.1883198,144,144,F,BCB,OU,No,No
21793,969937,52.1883198,144,144,M,BCE,OU,No,MSM
21794,970382,52.1883198,144,144,F,OC,OU,No,MSM
21795,970519,52.1883198,144,144,F,BCB,OU,No,No
21796,970592,52.1883198,144,144,M,OC,OU,No,No
21797,970840,52.1883198,144,144,F,BCE,OU,No,MSM
21798,971442,52.1883198,144,144,F,BCB,OU,No,No
21799,971646,52.1883198,144,144,F,SC,OU,No,No
21800,972016,52.1883198,144,144,F,SC,OU,No,No
21801,972218,52.1883198,144,144,F,ST,OU,No,No
21802,972448,52.1883198,144,144,F,OC,OU,No,MSM
21803,972897,52.1883198,144,144,F,OC,OU,No,MSM
21804,973351,52.1883198,144,144,F,BCB,OU,No,No
21805,973978,52.1883198,144,144,F,OC,OU,No,No
21806,974965,51.9313783,143,143,F,OC,OU,No,No
21807,974989,51.9313783,143,143,F,OC,OU,No,MSM
21808,975047,51.9313783,143,143,F,SC,OU,No,No
21809,975060,51.9313783,143,143,F,SC,OU,No,No
21810,975228,51.9313783,143,143,F,OC,OU,No,No
21811,975530,51.9313783,143,143,F,BCD,OU,No,No
21812,975556,51.9313783,143,143,F,OC,OU,No,MSM
21813,976574,51.9313783,143,143,F,OC,OU,No,No
21814,976585,51.9313783,143,143,F,BCE,OU,No,MSM
21815,976872,51.9313783,143,143,M,OC,OU,No,No
21816,977140,51.9313783,143,143,F,OC,OU,No,No
21817,977244,51.9313783,143,143,F,SC,OU,No,No
21818,977502,51.9313783,143,143,M,OC,OU,No,MSM
21819,977607,51.9313783,143,143,F,BCD,OU,No,No
21820,977679,51.9313783,143,143,F,SC,OU,No,No
21821,978195,51.9313783,143,143,F,OC,OU,No,No
21822,978285,51.9313783,143,143,F,SC,OU,No,No
21823,979263,51.9313783,143,143,F,BCD,OU,No,No
21824,1007307,50.5104984,138,4.14,M,OC,AU,No,No
21825,980536,51.6735538,142,142,F,OC,AU,No,No
21826,980567,51.6735538,142,142,M,OC,OU,No,No
21827,980691,51.6735538,142,142,F,BCA,OU,No,No
21828,980707,51.6735538,142,142,F,SC,OU,No,No
21829,981397,51.6735538,142,142,F,ST,OU,No,No
21830,981715,51.6735538,142,142,F,BCD,OU,No,No
21831,982536,51.6735538,142,142,M,BCB,OU,No,No
21832,982578,51.6735538,142,142,M,OC,OU,No,No
21833,982807,51.6735538,142,142,F,OC,OU,No,MSM
21834,983437,51.6735538,142,142,F,OC,OU,No,No
21835,984317,51.6735538,142,142,F,BCC,AU,No,No
21836,984420,51.6735538,142,142,F,ST,SVU,No,No
21837,984496,51.6735538,142,142,M,BCA,OU,No,No
21838,985201,51.4072430,141,141,M,OC,SVU,No,MSM
21839,985363,51.4072430,141,141,F,OC,OU,No,MSM
21840,985384,51.4072430,141,141,F,OC,OU,No,MSM
21841,985600,51.4072430,141,141,F,BCC,OU,No,No
21842,985873,51.4072430,141,141,F,SC,OU,No,No
21843,986077,51.4072430,141,141,F,BCB,OU,No,No
21844,987067,51.4072430,141,141,F,OC,AU,No,No
21845,987934,51.4072430,141,141,M,OC,OU,No,No
21846,988489,51.4072430,141,141,F,SC,OU,No,No
21847,988546,51.4072430,141,141,F,OC,OU,No,No
21848,989436,51.4072430,141,141,F,BCB,OU,No,No
21849,990861,51.0361052,140,140,F,OC,OU,No,MSM
21850,990915,51.0361052,140,140,F,SC,OU,No,No
21851,991020,51.0361052,140,140,F,OC,AU,No,No
21852,991101,51.0361052,140,140,F,BCA,OU,No,No
21853,991318,51.0361052,140,140,F,ST,OU,No,No
21854,991393,51.0361052,140,140,M,OC,OU,No,MSM
21855,991804,51.0361052,140,140,F,SC,AU,No,No
21856,992370,51.0361052,140,140,F,BCA,OU,No,No
21857,992608,51.0361052,140,140,F,SC,OU,No,No
21858,992817,51.0361052,140,140,F,SC,OU,No,No
21859,992926,51.0361052,140,140,F,BCB,OU,No,No
21860,993582,51.0361052,140,140,F,SC,OU,No,No
21861,994123,51.0361052,140,140,F,BCA,OU,No,No
21862,994474,51.0361052,140,140,F,SC,OU,No,No
21863,994815,51.0361052,140,140,F,BCD,OU,No,No
21864,996084,51.0361052,140,140,F,BCE,OU,No,MSM
21865,996323,51.0361052,140,140,M,BCD,AU,No,No
21866,996470,51.0361052,140,140,F,SC,AU,No,No
21867,997050,51.0361052,140,140,F,BCD,OU,No,No
21868,997635,51.0361052,140,140,F,BCD,OU,No,No
21869,998673,50.7697945,139,139,M,BCB,OU,No,No
21870,999333,50.7697945,139,139,F,OC,OU,No,MSM
21871,1000008,50.7697945,139,139,F,BCE,OU,No,MSM
21872,1000144,50.7697945,139,139,M,BCD,OU,No,No
21873,1000672,50.7697945,139,139,M,SC,OU,No,No
21874,1000763,50.7697945,139,139,F,SC,OU,No,No
21875,1000784,50.7697945,139,139,F,BCD,OU,No,No
21876,1001034,50.7697945,139,139,F,OC,OU,No,No
21877,1001396,50.7697945,139,139,F,BCD,OU,No,No
21878,1001662,50.7697945,139,139,M,OC,OU,No,No
21879,1002061,50.7697945,139,139,F,BCB,SVU,No,MSM
21880,1002852,50.7697945,139,139,F,SC,OU,No,No
21881,1003646,50.5104984,138,138,M,SC,OU,No,No
21882,1003723,50.5104984,138,138,F,SC,AU,No,No
21883,1004179,50.5104984,138,138,F,BCB,AU,No,No
21884,1004183,50.5104984,138,138,F,ST,OU,No,No
21885,1004444,50.5104984,138,138,F,BCD,OU,No,No
21886,1004685,50.5104984,138,138,F,BCE,OU,No,MSM
21887,1005439,50.5104984,138,138,F,BCE,OU,No,MSM
21888,1005482,50.5104984,138,138,F,OC,OU,No,No
21889,1005747,50.5104984,138,138,F,BCA,OU,No,No
21890,1005805,50.5104984,138,138,F,OC,SVU,No,No
21891,1006192,50.5104984,138,138,M,SC,OU,No,No
21892,1006661,50.5104984,138,138,F,SC,OU,No,No
21893,1007743,50.5104984,138,138,F,BCD,OU,No,No
21894,1008189,50.5104984,138,138,F,OC,OU,No,No
21895,1008895,50.2416369,137,137,F,OC,AU,No,No
21896,1009277,50.2416369,137,137,M,BCE,OU,No,MSM
21897,1009301,50.2416369,137,137,M,ST,OU,No,No
21898,1009394,50.2416369,137,137,F,OC,OU,No,No
21899,1009510,50.2416369,137,137,F,BCD,OU,No,No
21900,1009678,50.2416369,137,137,F,BCE,OU,No,MSM
21901,1009847,50.2416369,137,137,F,OC,OU,No,No
21902,1009942,50.2416369,137,137,F,SC,OU,No,No
21903,1010654,50.2416369,137,137,F,SC,OU,No,No
21904,1011548,50.2416369,137,137,F,BCD,OU,No,No
21905,1011620,50.2416369,137,137,F,OC,OU,No,No
21906,1013707,50.2416369,137,137,F,OC,OU,No,No
21907,1015165,49.9633571,136,136,F,SC,OU,No,No
21908,1015190,49.9633571,136,136,F,SC,SVU,No,No
21909,1015383,49.9633571,136,136,M,SC,OU,No,No
21910,1016117,49.9633571,136,136,M,BCE,SVU,No,MSM
21911,1017844,49.9633571,136,136,M,BCE,OU,No,MSM
21912,1018336,49.9633571,136,136,F,BCD,OU,No,No
21913,1019106,49.9633571,136,136,M,SC,OU,No,No
21914,1020612,49.5783372,135,135,F,ST,OU,No,No
21915,1020971,49.5783372,135,135,F,SC,OU,No,No
21916,1021100,49.5783372,135,135,M,BCD,OU,No,No
21917,1021408,49.5783372,135,135,F,BCE,OU,No,MSM
21918,1021810,49.5783372,135,135,F,BCD,AU,No,No
21919,1021981,49.5783372,135,135,F,BCD,OU,No,No
21920,1022223,49.5783372,135,135,F,SC,OU,No,No
21921,1023683,49.5783372,135,135,M,SC,AU,No,No
21922,1024128,49.5783372,135,135,F,BCE,OU,No,MSM
21923,1025016,49.5783372,135,135,F,BCE,OU,No,MSM
21924,1025259,49.5783372,135,135,F,ST,OU,No,No
21925,1026724,49.5783372,135,135,F,BCB,OU,No,No
21926,1027392,49.5783372,135,135,F,SC,OU,No,No
21927,1028011,49.3074645,134,134,F,BCA,OU,No,No
21928,1028091,49.3074645,134,134,F,BCB,OU,No,No
21929,1028845,49.3074645,134,134,M,BCA,OU,No,No
21930,1028994,49.3074645,134,134,F,BCE,OU,No,MSM
21931,1030670,49.3074645,134,134,M,BCD,OU,No,No
21932,1031311,49.3074645,134,134,F,SC,AU,No,No
21933,1032570,49.3074645,134,134,F,SC,OU,No,No
21934,1032597,49.3074645,134,134,F,BCE,OU,No,MSM
21935,1033329,49.3074645,134,134,F,BCE,OU,No,MSM
21936,1033430,49.0337958,133,133,M,SC,SVU,No,No
21937,1033685,49.0337958,133,133,M,BCD,OU,No,No
21938,1033811,49.0337958,133,133,F,BCE,OU,No,MSM
21939,1034241,49.0337958,133,133,F,SC,OU,No,No
21940,1035088,49.0337958,133,133,M,BCA,OU,No,No
21941,1035474,49.0337958,133,133,F,BCD,OU,No,No
21942,1035630,49.0337958,133,133,F,SC,OU,No,No
21943,1037278,49.0337958,133,133,F,SC,OU,No,No
21944,1037708,49.0337958,133,133,F,BCE,AU,No,MSM
21945,1037735,49.0337958,133,133,F,ST,OU,No,No
21946,1038194,49.0337958,133,133,F,SC,OU,No,No
21947,1039586,48.7575763,132,132,F,BCD,OU,No,No
21948,1039764,48.7575763,132,132,F,SC,OU,No,No
21949,1040266,48.7575763,132,132,M,ST,OU,No,No
21950,1040339,48.7575763,132,132,F,BCE,OU,No,MSM
21951,1040971,48.7575763,132,132,F,SC,OU,No,No
21952,1041014,48.7575763,132,132,M,ST,OU,No,No
21953,1041643,48.7575763,132,132,M,BCE,OU,No,MSM
21954,1041708,48.7575763,132,132,F,BCB,OU,No,No
21955,1041883,48.7575763,132,132,F,SC,OU,No,No
21956,1042831,48.7575763,132,132,F,ST,OU,No,No
21957,1043300,48.7575763,132,132,F,SC,OU,No,No
21958,1043796,48.7575763,132,132,F,ST,OU,No,No
21959,1044342,48.7575763,132,132,F,SC,OU,No,No
21960,1044629,48.4547208,131,131,M,BCE,OU,No,MSM
21961,1044676,48.4547208,131,131,F,BCB,OU,No,No
21962,1045165,48.4547208,131,131,M,ST,OU,No,No
21963,1045206,48.4547208,131,131,F,SC,OU,No,No
21964,1045348,48.4547208,131,131,F,SC,OU,No,No
21965,1045976,48.4547208,131,131,M,BCA,OU,No,No
21966,1046164,48.4547208,131,131,M,SC,OU,No,No
21967,1046632,48.4547208,131,131,F,BCA,OU,No,No
21968,1046957,48.4547208,131,131,F,BCC,OU,No,No
21969,1046980,48.4547208,131,131,M,SC,SVU,No,No
21970,1047348,48.4547208,131,131,M,ST,OU,No,No
21971,1048763,48.4547208,131,131,M,SC,OU,No,No
21972,1049201,48.4547208,131,131,F,SC,OU,No,No
21973,1072539,47.1729072,127,3.81,F,BCB,OU,No,No
21974,1051114,48.0382577,130,130,F,BCD,OU,No,No
21975,1051828,48.0382577,130,130,F,BCD,OU,No,No
21976,1052258,48.0382577,130,130,F,BCA,OU,No,No
21977,1053986,48.0382577,130,130,F,SC,OU,No,No
21978,1054068,48.0382577,130,130,M,BCA,OU,No,No
21979,1054471,48.0382577,130,130,M,ST,OU,No,No
21980,1054648,48.0382577,130,130,F,BCA,OU,No,No
21981,1054953,48.0382577,130,130,F,BCB,OU,No,No
21982,1055007,48.0382577,130,130,F,BCB,OU,No,No
21983,1055799,48.0382577,130,130,F,SC,OU,No,No
21984,1057817,48.0382577,130,130,F,BCD,OU,No,No
21985,1057902,48.0382577,130,130,F,BCB,OU,No,No
21986,1057950,48.0382577,130,130,F,SC,AU,No,No
21987,1058312,48.0382577,130,130,F,BCD,OU,No,No
21988,1079662,46.8674519,126,3.78,F,BCB,OU,No,MSM
21989,1059513,47.7485976,129,129,F,BCC,OU,No,No
21990,1059784,47.7485976,129,129,F,ST,OU,No,No
21991,1059998,47.7485976,129,129,F,SC,OU,No,No
21992,1060164,47.7485976,129,129,M,SC,SVU,No,No
21993,1061141,47.7485976,129,129,F,SC,AU,No,No
21994,1061298,47.7485976,129,129,F,BCA,OU,No,No
21995,1061754,47.7485976,129,129,F,SC,OU,No,No
21996,1061899,47.7485976,129,129,F,ST,OU,No,No
21997,1064303,47.7485976,129,129,M,BCD,OU,No,No
21998,1064508,47.7485976,129,129,F,SC,OU,No,No
21999,1084480,46.4223417,125,3.75,F,BCB,OU,No,No
22000,1065204,47.4639409,128,128,F,BCB,OU,No,No
22001,1065228,47.4639409,128,128,F,BCD,OU,No,No
22002,1066232,47.4639409,128,128,F,BCA,OU,No,No
22003,1066571,47.4639409,128,128,M,SC,SVU,No,No
22004,1066827,47.4639409,128,128,M,BCE,OU,No,MSM
22005,1068455,47.4639409,128,128,F,SC,OU,No,No
22006,1068512,47.4639409,128,128,F,BCD,OU,No,No
22007,1069682,47.4639409,128,128,F,BCB,OU,No,No
22008,1071043,47.1729072,127,127,F,BCE,OU,No,MSM
22009,1071922,47.1729072,127,127,F,BCE,OU,No,MSM
22010,1072247,47.1729072,127,127,F,BCC,OU,No,No
22011,1072466,47.1729072,127,127,M,BCD,OU,No,No
22012,1073783,47.1729072,127,127,M,SC,AU,No,No
22013,1075204,47.1729072,127,127,F,ST,AU,No,No
22014,1076505,47.1729072,127,127,M,ST,OU,No,No
22015,1077568,46.8674519,126,126,M,BCD,OU,No,No
22016,1078097,46.8674519,126,126,F,BCD,OU,No,No
22017,1079012,46.8674519,126,126,F,SC,OU,No,No
22018,1079362,46.8674519,126,126,F,SC,OU,No,No
22019,1079395,46.8674519,126,126,F,BCA,OU,No,No
22020,1079479,46.8674519,126,126,F,ST,OU,No,No
22021,1080481,46.8674519,126,126,F,SC,OU,No,No
22022,1080786,46.8674519,126,126,F,BCE,OU,No,MSM
22023,1081712,46.8674519,126,126,F,BCB,OU,No,No
22024,1082006,46.8674519,126,126,M,BCB,OU,No,MSM
22025,1083224,46.4223417,125,125,F,BCB,OU,No,No
22026,1083391,46.4223417,125,125,F,BCD,OU,No,No
22027,1083517,46.4223417,125,125,F,BCE,OU,No,MSM
22028,1083659,46.4223417,125,125,M,BCA,OU,No,No
22029,1084426,46.4223417,125,125,F,BCA,OU,No,No
22030,1087505,46.4223417,125,125,M,ST,OU,No,No
22031,1088141,46.4223417,125,125,F,BCA,OU,No,No
22032,1088541,46.4223417,125,125,F,SC,OU,No,No
22033,1089280,46.4223417,125,125,M,ST,OU,No,No
22034,1089878,46.4223417,125,125,F,SC,OU,No,No
22035,1090081,46.4223417,125,125,M,SC,OU,No,No
22036,1090929,46.4223417,125,125,F,SC,OU,No,No
22037,1092418,46.1291497,124,124,F,SC,OU,No,No
22038,1093908,46.1291497,124,124,M,BCE,OU,No,MSM
22039,1096059,46.1291497,124,124,M,BCE,OU,No,MSM
22040,1096101,46.1291497,124,124,F,SC,OU,No,No
22041,1096346,46.1291497,124,124,F,BCC,OU,No,No
22042,1096565,46.1291497,124,124,F,BCA,OU,No,No
22043,1096729,46.1291497,124,124,F,BCC,OU,No,No
22044,1097278,46.1291497,124,124,M,ST,OU,No,No
22045,1098600,45.8369878,123,123,F,BCE,OU,No,MSM
22046,1099544,45.8369878,123,123,F,BCA,OU,No,No
22047,1100709,45.8369878,123,123,F,BCB,OU,No,No
22048,1103056,45.8369878,123,123,M,BCC,AU,No,No
22049,1104711,45.5370755,122,122,F,SC,OU,No,No
22050,1104772,45.5370755,122,122,F,SC,OU,No,No
22051,1105418,45.5370755,122,122,M,BCB,OU,No,No
22052,1105783,45.5370755,122,122,F,BCB,OU,No,MSM
22053,1105994,45.5370755,122,122,F,SC,OU,No,No
22054,1106027,45.5370755,122,122,F,SC,OU,No,No
22055,1106269,45.5370755,122,122,F,BCD,OU,No,No
22056,1106485,45.5370755,122,122,F,SC,OU,No,No
22057,1106799,45.5370755,122,122,F,SC,OU,No,No
22058,1107354,45.5370755,122,122,F,BCE,AU,No,MSM
22059,1107476,45.5370755,122,122,F,SC,OU,No,No
22060,1108482,45.5370755,122,122,F,ST,OU,No,No
22061,1109112,45.5370755,122,122,F,BCE,OU,No,MSM
22062,1110434,45.2032673,121,121,F,SC,OU,No,No
22063,1110437,45.2032673,121,121,F,SC,OU,No,No
22064,1110565,45.2032673,121,121,F,BCE,OU,No,MSM
22065,1110869,45.2032673,121,121,F,BCE,OU,No,MSM
22066,1111079,45.2032673,121,121,M,SC,OU,No,No
22067,1111401,45.2032673,121,121,F,ST,OU,No,No
22068,1113137,45.2032673,121,121,M,BCB,OU,No,No
22069,1113401,45.2032673,121,121,F,BCB,OU,No,No
22070,1113643,45.2032673,121,121,F,SC,OU,No,No
22071,1115091,45.2032673,121,121,F,SC,OU,No,No
22072,1115222,45.2032673,121,121,F,BCE,OU,No,MSM
22073,1116546,45.2032673,121,121,M,SC,OU,No,No
22074,1144080,43.8016655,117,3.51,F,BCB,OU,No,MSM
22075,1117475,44.7245555,120,120,F,BCE,OU,No,MSM
22076,1117921,44.7245555,120,120,F,BCE,OU,No,MSM
22077,1118955,44.7245555,120,120,F,BCB,OU,No,No
22078,1119437,44.7245555,120,120,F,SC,OU,No,No
22079,1119459,44.7245555,120,120,F,SC,OU,No,No
22080,1119955,44.7245555,120,120,F,SC,AU,No,No
22081,1120193,44.7245555,120,120,M,SC,OU,No,No
22082,1121788,44.7245555,120,120,M,BCE,OU,No,MSM
22083,1122305,44.7245555,120,120,F,ST,OU,No,No
22084,1122909,44.7245555,120,120,F,BCD,OU,No,No
22085,1123708,44.7245555,120,120,F,ST,OU,No,No
22086,1123725,44.7245555,120,120,M,BCD,OU,No,No
22087,1124238,44.7245555,120,120,F,SC,OU,No,No
22088,1124604,44.7245555,120,120,M,BCA,OU,No,No
22089,1125658,44.7245555,120,120,F,SC,OU,No,No
22090,1125924,44.7245555,120,120,F,SC,OU,No,No
22091,1146100,43.4626086,116,3.48,M,BCE,OU,No,MSM
22092,1127213,44.4274393,119,119,F,BCD,OU,No,No
22093,1129541,44.4274393,119,119,M,BCB,SVU,No,No
22094,1129554,44.4274393,119,119,F,BCE,OU,No,MSM
22095,1130210,44.4274393,119,119,F,SC,OU,No,No
22096,1132419,44.4274393,119,119,F,SC,OU,No,No
22097,1133131,44.1134977,118,118,F,SC,OU,No,No
22098,1134692,44.1134977,118,118,M,BCA,OU,No,No
22099,1135433,44.1134977,118,118,F,SC,OU,No,No
22100,1135824,44.1134977,118,118,F,SC,OU,No,No
22101,1136450,44.1134977,118,118,F,SC,SVU,No,No
22102,1136927,44.1134977,118,118,F,SC,OU,No,No
22103,1137266,44.1134977,118,118,F,BCE,OU,No,MSM
22104,1137283,44.1134977,118,118,F,BCC,OU,No,No
22105,1137538,44.1134977,118,118,F,SC,OU,No,No
22106,1138959,44.1134977,118,118,F,BCC,OU,No,No
22107,1139636,43.8016655,117,117,F,SC,OU,No,No
22108,1140018,43.8016655,117,117,F,BCB,OU,No,No
22109,1140105,43.8016655,117,117,F,BCA,OU,No,No
22110,1140709,43.8016655,117,117,F,ST,OU,No,No
22111,1141150,43.8016655,117,117,M,SC,OU,No,No
