NEET Rank,NEET Roll No,NEET Score,Gender,Category,Local,EWS,State Rank
890622,1221010694,160,F,BCB,AU,NO,13570
891498,2706050152,159,F,BCA,AU,NO,13571
891600,1224060131,159,M,OC,AU,YES,13572
893404,4201180628,159,F,OC,OU,NO,13573
893504,1220030216,159,M,ST,AU,NO,13574
895354,4203020199,159,F,BCD,OU,NO,13575
895866,1227010105,158,F,OC,AU,YES,13576
896526,1205050590,158,F,OC,AU,NO,13577
896628,1205120447,158,F,BCA,AU,NO,13578
897412,1201060347,158,F,OC,AU,NO,13579
897433,1205010248,158,F,BCA,AU,NO,13580
898584,1203030580,158,M,SC,SVU,NO,13581
900777,1205200206,157,M,BCC,AU,NO,13582
901095,4201260076,157,M,BCA,AU,NO,13583
901667,1213010052,157,F,SC,AU,NO,13584
902785,1216010026,157,F,SC,AU,NO,13585
902965,1209010300,157,F,ST,AU,NO,13586
903185,1202020131,157,F,SC,SVU,NO,13587
903226,1225010446,157,F,SC,AU,NO,13588
903646,1205030240,157,F,BCC,AU,NO,13589
905622,1205140398,156,F,BCE,AU,NO,13590
905792,4118010148,156,F,OC,APNL,NO,13591
906285,1206080143,156,F,SC,AU,NO,13592
906966,1206030167,156,M,OC,AU,NO,13593
907371,1206050190,156,F,ST,AU,NO,13594
907793,4203040098,156,F,SC,OU,NO,13595
910355,1203030205,155,F,OC,SVU,YES,13596
910512,1201020069,155,F,SC,AU,NO,13597
911022,1206140164,155,M,OC,AU,NO,13598
911269,1204010167,155,M,ST,SVU,NO,13599
911302,1204010984,155,F,OC,SVU,YES,13600
912281,1212040059,155,M,BCA,SVU,NO,13601
912343,4201080308,155,F,OC,SVU,NO,13602
912440,1222040276,155,M,BCA,AU,NO,13603
913523,1222010423,155,F,BCD,AU,NO,13604
916124,1204010963,154,F,OC,SVU,NO,13605
917110,1206040417,154,F,ST,AU,NO,13606
917857,1229010276,154,M,BCD,AU,NO,13607
918628,1204040305,154,M,BCA,SVU,NO,13608
921337,1225010555,153,F,SC,AU,NO,13609
921397,1206090230,153,F,OC,AU,YES,13610
921410,1201020141,153,M,OC,AU,NO,13611
923297,1206080109,153,F,SC,AU,NO,13612
924703,3604080391,153,M,BCB,APNL,NO,13613
926649,1201120125,152,F,SC,AU,NO,13614
926658,1206150187,152,M,OC,APNL,NO,13615
926977,4201010248,152,M,BCE,OU,NO,13616
927345,1205080066,152,F,SC,AU,NO,13617
927593,4201520027,152,F,SC,OU,NO,13618
928171,1201030243,152,F,SC,AU,NO,13619
928236,1204010268,152,F,BCB,SVU,NO,13620
928825,1206110160,152,F,ST,AU,NO,13621
930395,1204060080,151,M,OC,SVU,YES,13622
931041,1205250261,151,F,SC,AU,NO,13623
931321,1204040440,151,F,OC,SVU,NO,13624
932330,4201020698,151,F,BCB,OU,NO,13625
933261,1202010441,151,F,BCC,SVU,NO,13626
934758,1219020136,151,M,BCA,SVU,NO,13627
935536,1222010272,150,F,ST,AU,NO,13628
936498,1205140060,150,M,BCC,AU,NO,13629
937715,1220010363,150,F,BCC,AU,NO,13630
938311,1206160257,150,F,BCD,AU,NO,13631
938657,1203020624,150,M,SC,SVU,NO,13632
939128,1205050374,150,F,SC,AU,NO,13633
939266,1201040479,150,F,SC,AU,NO,13634
939689,1202040389,150,F,BCE,SVU,NO,13635
941186,4205050116,150,F,BCD,OU,NO,13636
942321,1206040439,149,F,SC,AU,NO,13637
943530,1216020374,149,F,BCB,AU,NO,13638
943646,1206040412,149,F,OC,AU,NO,13639
943941,1206050097,149,M,OC,AU,NO,13640
944082,1213010284,149,M,BCC,AU,NO,13641
945837,1206020453,149,F,SC,AU,NO,13642
946021,1206140168,149,F,BCA,AU,NO,13643
949373,4208010766,148,F,OC,OU,YES,13644
950481,1203050106,148,M,BCB,SVU,NO,13645
950491,1212020322,148,F,BCB,SVU,NO,13646
950862,1205230210,148,F,BCA,OU,NO,13647
951151,1205150255,148,F,ST,SVU,NO,13648
951853,1205140364,148,F,SC,AU,NO,13649
953127,1224010372,147,F,OC,AU,YES,13650
953863,1224060194,147,M,SC,AU,NO,13651
954534,1213010916,147,M,OC,AU,NO,13652
958185,1219010101,146,M,BCE,SVU,NO,13653
958715,1209010161,146,F,OC,AU,YES,13654
959036,1204010771,146,F,BCE,APNL,NO,13655
959798,1205180410,146,F,BCB,AU,NO,13656
961320,1205160125,146,M,SC,AU,NO,13657
962602,1205020894,145,F,OC,SVU,NO,13658
963316,1221010742,145,F,BCE,SVU,NO,13659
964393,4201510239,145,F,ST,OU,NO,13660
964517,1204010920,145,M,OC,SVU,NO,13661
965130,1205120176,145,F,SC,AU,NO,13662
966938,1202060015,145,F,SC,SVU,NO,13663
967569,1212010868,145,M,SC,SVU,NO,13664
969944,1206090086,144,F,SC,AU,NO,13665
970921,1225020019,144,F,BCA,AU,NO,13666
971411,1209010346,144,F,OC,AU,NO,13667
971488,1222010401,144,F,SC,AU,NO,13668
973151,1201120343,144,F,SC,AU,NO,13669
973351,4201170295,144,F,BCB,OU,NO,13670
973634,1205190012,144,Male,OC,APNL,NO,13671
974464,1201060332,144,M,OC,AU,YES,13672
975060,4201120718,143,F,SC,OU,NO,13673
976080,1205130225,143,M,OC,SVU,NO,13674
976234,1203020032,143,F,BCE,SVU,NO,13675
976308,1203020684,143,F,SC,SVU,NO,13676
976657,1205070459,143,F,SC,AU,NO,13677
978609,4201130609,143,M,OC,OU,NO,13678
978993,1206050091,143,M,BCA,AU,NO,13679
979988,1212020200,142,F,BCA,SVU,NO,13680
980242,1215010076,142,M,BCA,SVU,NO,13681
980297,1213010461,142,F,SC,AU,NO,13682
980597,1213010921,142,F,BCD,AU,NO,13683
980685,1220040221,142,M,SC,AU,NO,13684
981502,1219010352,142,F,BCD,SVU,NO,13685
982293,1206040466,142,M,BCC,AU,NO,13686
982622,1205190257,142,M,ST,AU,NO,13687
984317,1205040575,142,F,BCC,AU,NO,13688
984420,1202030642,142,F,ST,SVU,NO,13689
984549,1202030468,142,F,BCB,SVU,NO,13690
985201,1202060356,141,M,OC,SVU,NO,13691
985609,1202050197,141,F,BCD,SVU,NO,13692
985799,1225020164,141,M,SC,AU,NO,13693
986291,1225040092,141,F,BCA,AU,NO,13694
987026,1202060563,141,M,OC,SVU,YES,13695
987378,1220010733,141,F,SC,AU,NO,13696
987509,1205240024,141,F,OC,AU,NO,13697
988778,1205040615,141,F,SC,AU,NO,13698
990417,1204020738,141,F,OC,SVU,YES,13699
990646,1219010391,140,F,BCE,SVU,NO,13700
991172,1225050188,140,F,SC,AU,NO,13701
991971,1203030128,140,F,SC,AU,NO,13702
991987,1212040134,140,F,OC,SVU,YES,13703
992608,4215020463,140,F,SC,OU,NO,13704
993607,1201090303,140,F,SC,AU,NO,13705
994123,4201100542,140,F,BCA,OU,NO,13706
994231,1220010057,140,F,OC,AU,NO,13707
994780,1229010091,140,F,SC,AU,NO,13708
995409,1206070121,140,M,ST,AU,NO,13709
995835,1202030593,140,F,SC,SVU,NO,13710
996470,1206040454,140,F,SC,AU,NO,13711
997369,1202010496,140,F,BCB,SVU,NO,13712
998217,1206090135,139,F,OC,AU,NO,13713
998872,1203020574,139,F,SC,SVU,NO,13714
999311,1215010008,139,M,BCE,SVU,NO,13715
1000020,1220010358,139,M,OC,AU,NO,13716
1000533,1206030624,139,M,SC,AU,NO,13717
1002061,1223020075,139,F,BCB,SVU,NO,13718
1003723,1227020062,138,F,SC,AU,NO,13719
1003819,1203010377,138,M,SC,SVU,NO,13720
1004179,4203051012,138,F,BCB,AU,NO,13721
1004769,1208010128,138,F,ST,OU,NO,13722
1004900,1212010262,138,M,SC,SVU,NO,13723
1005127,1203030238,138,F,SC,SVU,NO,13724
1005805,1204010589,138,F,OC,SVU,NO,13725
1007307,4201100495,138,M,OC,AU,NO,13726
1008189,1224010274,138,F,OC,OU,YES,13727
1008627,1205100314,138,F,BCE,AU,NO,13728
1008895,1205150364,137,F,OC,AU,NO,13729
1008918,1201010474,137,F,SC,AU,NO,13730
1009711,1212060105,137,F,OC,SVU,NO,13731
1010033,1206010256,137,F,OC,AU,NO,13732
1010574,1206090475,137,F,OC,AU,NO,13733
1010654,4222020511,137,F,SC,OU,NO,13734
1011542,1206010415,137,M,OC,AU,YES,13735
1011548,4223030034,137,F,BCD,OU,NO,13736
1011767,1216010079,137,F,SC,AU,NO,13737
1011777,1204080306,137,F,OC,SVU,NO,13738
1012856,1203050021,137,M,OC,AU,NO,13739
1014979,1203050044,136,F,BCD,SVU,NO,13740
1015190,1202040055,136,F,SC,SVU,NO,13741
1015230,1205030318,136,F,ST,SVU,NO,13742
1016117,1221030115,136,M,BCE,SVU,NO,13743
1016135,1215030211,136,F,SC,SVU,NO,13744
1016909,1205230028,136,F,SC,AU,NO,13745
1019380,1222010472,136,F,SC,AU,NO,13746
1020497,1204030193,135,F,BCB,SVU,NO,13747
1020631,1203020152,135,F,OC,SVU,NO,13748
1022731,1205250136,135,F,SC,AU,NO,13749
1023683,1222040158,135,M,SC,AU,NO,13750
1024158,1206020049,135,M,BCA,AU,NO,13751
1024414,1220080217,135,F,BCE,AU,NO,13752
1025016,4201010171,135,F,BCE,OU,NO,13753
1027696,1206060006,135,F,ST,AU,NO,13754
1029887,1212030499,134,M,ST,SVU,NO,13755
1031311,1224070268,134,F,SC,AU,NO,13756
1031957,1214010202,134,M,OC,AU,NO,13757
1033430,1203010859,133,M,SC,SVU,NO,13758
1033612,1220030059,133,F,SC,APNL,NO,13759
1035140,1219030114,133,F,SC,SVU,NO,13760
1035822,1220050162,133,F,BCD,AU,NO,13761
1037439,1212010427,133,M,BCA,SVU,NO,13762
1037708,1220010533,133,F,BCE,AU,NO,13763
1040434,1206010247,132,M,BCA,AU,NO,13764
1041073,1205070460,132,M,SC,AU,NO,13765
1042211,1206010683,132,F,ST,SVU,NO,13766
1044817,1206060071,131,F,SC,AU,NO,13767
1045870,1223010114,131,M,BCB,SVU,NO,13768
1046980,1202010514,131,M,SC,SVU,NO,13769
1047039,1206120219,131,F,BCD,AU,NO,13770
1047315,1206080107,131,F,SC,AU,NO,13771
1049142,1219020282,131,F,BCB,SVU,NO,13772
1050163,1203060633,131,M,BCB,SVU,NO,13773
1052761,1204060128,130,M,BCA,SVU,NO,13774
1052969,1220040074,130,F,BCB,AU,NO,13775
1054564,1220020134,130,F,BCD,AU,NO,13776
1054878,1203060273,130,F,BCA,SVU,NO,13777
1055817,1204020184,130,F,BCA,SVU,NO,13778
1060605,1204090021,129,F,BCA,SVU,NO,13779
1061141,1225030168,129,F,SC,AU,NO,13780
1061899,4201390021,129,F,ST,OU,NO,13781
1063239,1205060022,129,F,ST,AU,NO,13782
1064118,1206110381,129,F,BCA,AU,NO,13783
1064484,1214010505,129,F,SC,AU,NO,13784
1066571,1202060440,128,M,SC,SVU,NO,13785
1067002,4201430143,128,F,BCA,AU,NO,13786
1067799,4215020096,128,F,ST,OU,NO,13787
1069777,1228020172,128,M,BCA,AU,NO,13788
1072424,1224050144,127,M,BCE,AU,NO,13789
1072539,4201110601,127,F,BCB,OU,NO,13790
1073783,1228030163,127,M,SC,AU,NO,13791
1074191,1205240058,127,F,BCA,AU,NO,13792
1075204,1208010510,127,F,ST,AU,NO,13793
1075264,1212020321,127,F,ST,SVU,NO,13794
1077983,1221030028,126,F,BCD,SVU,NO,13795
1079362,4217060091,126,F,SC,OU,NO,13796
1079509,1223010044,126,M,ST,SVU,NO,13797
1080107,1220020415,126,M,SC,AU,NO,13798
1085495,1220050121,125,F,BCE,AU,NO,13799
1089470,1225010201,125,F,BCA,AU,NO,13800
1090929,4205070142,125,F,SC,OU,NO,13801
1091174,1220080254,125,F,SC,AU,NO,13802
1095644,1203040352,124,F,BCD,SVU,NO,13803
1098641,1206050355,123,F,SC,AU,NO,13804
1099111,1205040057,123,M,BCA,AU,NO,13805
1099544,4201460116,123,F,BCA,OU,NO,13806
1099574,1222040203,123,F,BCA,AU,NO,13807
1103056,3114030535,123,M,BCB,AU,NO,13808
1103159,1220040153,123,F,BCB,AU,NO,13809
1105599,1220060148,122,F,SC,AU,NO,13810
1106059,1206100227,122,M,BCD,AU,NO,13811
1107354,1206060032,122,F,BCE,AU,NO,13812
1108634,1219010594,122,F,BCA,SVU,NO,13813
1109592,1219010180,122,F,BCE,SVU,NO,13814
1110334,1205200257,121,F,BCC,AU,NO,13815
1114190,1208020346,121,F,BCA,AU,NO,13816
1114940,1202010627,121,F,BCA,SVU,NO,13817
1115893,1205120364,121,F,SC,AU,NO,13818
1117303,1213010369,120,F,SC,AU,NO,13819
1119955,1224070210,120,F,SC,AU,NO,13820
1121589,1205020807,120,M,BCD,AU,NO,13821
1122541,1201030384,120,F,BCD,AU,NO,13822
1124358,1216020011,120,M,BCD,AU,NO,13823
1125152,1212030211,120,F,BCB,SVU,NO,13824
1125373,4201140655,120,M,BCA,AU,NO,13825
1125923,1224020423,120,F,SC,AU,NO,13826
1126836,1220070063,120,M,BCB,AU,NO,13827
1126926,1225030030,119,M,BCD,AU,NO,13828
1129082,1205070595,119,M,SC,AU,NO,13829
1134264,1212020371,118,F,SC,SVU,NO,13830
1134564,1203060373,118,M,SC,SVU,NO,13831
1136450,1204030642,118,F,SC,SVU,NO,13832
1137269,1222010068,118,M,SC,AU,NO,13833
1137517,4201180342,118,F,ST,SVU,NO,13834
1140666,1224030201,117,F,ST,AU,NO,13835
1143963,1201010594,117,F,BCD,AU,NO,13836
1144362,1224060143,117,F,SC,AU,NO,13837
1146608,1206130146,116,F,ST,AU,NO,13838
1147334,1206010725,116,F,BCC,AU,NO,13839
1150693,1203010200,116,M,SC,SVU,NO,13840
1151394,1206160508,116,F,BCA,AU,NO,13841
1153216,1202020135,115,F,SC,SVU,NO,13842
1153813,1203020606,115,F,BCC,SVU,NO,13843
1154527,2602010129,115,F,BCA,OU,NO,13844
1155340,4203040082,115,F,BCD,OU,NO,13845
1157681,1208010454,115,F,SC,AU,NO,13846
1158413,1215020137,115,M,SC,SVU,NO,13847
1165122,2712220363,114,F,BCD,SVU,NO,13848
1165274,1212010356,114,M,BCA,APNL,NO,13849
1166104,1201100158,114,M,BCB,AU,NO,13850
1166763,1201100209,114,M,SC,AU,NO,13851
1167634,1205010681,114,F,SC,AU,NO,13852
1167789,1205240215,114,F,SC,AU,NO,13853
1170761,1213010020,113,F,SC,AU,NO,13854
1171214,1220010398,113,F,BCC,AU,NO,13855
1171585,1202050184,113,F,SC,SVU,NO,13856
1171775,1206110373,113,F,BCD,AU,NO,13857
1171966,1219030400,113,M,SC,SVU,NO,13858
1172027,1204010454,113,F,BCD,SVU,NO,13859
1172460,1204080293,113,M,BCE,SVU,NO,13860
1172845,1202020125,113,F,BCC,SVU,NO,13861
1176365,1202030399,112,F,SC,SVU,NO,13862
1178982,1201080183,112,F,SC,AU,NO,13863
1179047,1220050283,112,F,SC,AU,NO,13864
1180241,1209010167,112,F,SC,AU,NO,13865
1180400,1205110411,112,F,ST,AU,NO,13866
1181181,1216030390,112,F,SC,AU,NO,13867
1181695,1208010473,112,F,SC,AU,NO,13868
1183546,1202020815,111,F,BCE,SVU,NO,13869
1184319,1205020003,111,M,BCE,AU,NO,13870
1184813,1206020040,111,F,SC,AU,NO,13871
1184893,1203020608,111,F,BCE,SVU,NO,13872
1187593,1213010557,111,F,BCE,AU,NO,13873
1191237,1205100046,110,F,ST,AU,NO,13874
1191440,4205010362,110,F,BCA,OU,NO,13875
1192767,1205130132,110,F,BCD,AU,NO,13876
1193016,1205050385,110,F,SC,AU,NO,13877
1193649,1206070239,110,F,ST,AU,NO,13878
1195586,1215020088,110,F,SC,SVU,NO,13879
1197390,1220010269,110,F,BCB,AU,NO,13880
1197719,1204070059,110,F,BCA,SVU,NO,13881
1201640,1203020178,109,M,BCE,SVU,NO,13882
1202180,1224070053,109,F,SC,AU,NO,13883
1204881,1220020403,109,F,SC,AU,NO,13884
1207339,1204050021,109,F,BCB,SVU,NO,13885
1208253,1203040542,109,M,SC,SVU,NO,13886
